Period,SG,SN,SV,BG,BN,BV
20060720,-2.74,-2.58,-1.96,-1.06,-0.85,-0.48
20060721,-1.74,-1.7,-1.37,-0.81,-0.78,-0.7
20060724,2.84,2.58,2.14,1.77,1.74,1.37
20060725,0.88,1.1,0.7,0.7,0.69,0.58
20060726,-0.6,-0.25,-0.2,-0.26,0.08,0.06
20060727,-1.31,-1.23,-0.94,-0.56,-0.48,-0.31
20060728,1.78,2.13,1.8,1.28,1.32,1.1
20060731,0.21,0.18,0.03,-0.11,-0.05,-0.21
20060801,-1.67,-1.3,-1.19,-0.64,-0.34,-0.3
20060802,0.98,0.97,0.78,0.77,0.48,0.42
20060803,1.02,0.99,0.87,0.43,0.25,-0.41
20060804,-0.59,-0.53,-0.38,-0.14,0.16,-0.21
20060807,-0.86,-0.69,-0.38,-0.29,-0.21,-0.56
20060808,-1.18,-1,-1.09,-0.37,-0.27,-0.28
20060809,-1.15,-0.84,-0.81,-0.27,-0.65,-0.63
20060810,0.92,0.73,0.61,0.61,0.39,0.15
20060811,-1.04,-0.94,-0.87,-0.49,-0.3,-0.35
20060814,0.34,0.26,0.29,0.31,-0.04,-0.14
20060815,2.38,2.21,1.75,1.41,1.47,1.21
20060816,1.69,1.43,1.08,1.03,0.69,0.65
20060817,0.82,0.33,0.4,0.21,0.06,0.23
20060818,0.25,0.06,0.15,0.41,0.28,0.23
20060821,-0.97,-0.91,-0.76,-0.44,-0.38,-0.42
20060822,0.35,0.28,0.38,0,0.16,-0.02
20060823,-1.19,-1.32,-1.07,-0.53,-0.43,-0.32
20060824,-0.01,-0.05,0.1,0.16,0.23,0.27
20060825,0.18,0.13,-0.02,0,-0.13,-0.2
20060828,1.01,0.97,0.89,0.64,0.45,0.54
20060829,1.16,1.14,1.09,0.36,0.14,0.09
20060830,0.99,0.59,0.66,0.19,-0.06,-0.11
20060831,0.02,0.1,0.18,-0.08,0.08,0.3
20060901,0.23,0.28,0.22,0.56,0.62,0.29
20060905,0.66,0.87,0.6,0.09,0.34,0.17
20060906,-2.19,-2.06,-1.63,-1.09,-0.97,-0.8
20060907,-0.86,-0.6,-0.48,-0.43,-0.54,-0.41
20060908,0.28,0.25,0.17,0.48,0.21,0.3
20060911,-0.17,-0.22,-0.09,0.15,-0.18,0
20060912,2.35,2.23,2,1.15,1.04,0.93
20060913,0.95,0.83,0.75,0.35,0.52,0.43
20060914,-0.36,-0.37,-0.28,-0.1,-0.14,-0.14
20060915,0.25,0.18,0.12,0.37,0.04,0.12
20060918,0.1,0.07,-0.13,0.09,0.14,-0.18
20060919,-0.51,-0.51,-0.34,-0.3,-0.17,-0.21
20060920,1.14,1.18,1.08,0.58,0.54,0.59
20060921,-0.84,-0.96,-0.82,-0.56,-0.52,-0.53
20060922,-1.3,-1.06,-0.86,-0.42,-0.21,-0.03
20060925,0.99,1.11,1.1,0.83,0.91,0.94
20060926,0.45,0.42,0.28,0.81,0.83,0.56
20060927,0.43,0.33,0.42,0.2,-0.14,0.04
20060928,0.22,-0.02,-0.03,0.22,0.13,0.16
20060929,-0.69,-1,-0.73,-0.45,-0.08,-0.02
20061002,-0.92,-1.03,-0.66,-0.47,-0.16,-0.34
20061003,-0.33,-0.14,0.1,0.09,0.14,0.56
20061004,2.2,1.93,1.58,1.43,0.98,1.13
20061005,1.36,1.3,0.94,0.47,0.17,0.26
20061006,-0.27,-0.38,-0.39,-0.24,-0.35,-0.33
20061009,0.58,0.55,0.65,0.1,0.21,0.18
20061010,0.39,0.2,0.1,0.13,0.3,0.33
20061011,-0.59,-0.4,-0.49,-0.32,-0.21,-0.02
20061012,2.08,1.95,1.69,0.99,1.03,0.84
20061013,0.74,0.67,0.61,0.17,0.21,0.21
20061016,0.93,1.03,0.61,0.34,0.26,0.16
20061017,-0.79,-0.53,-0.44,-0.51,-0.35,-0.17
20061018,-0.11,-0.39,-0.02,0.16,0.13,0.14
20061019,0.57,0.55,0.39,0.12,0.07,-0.2
20061020,-0.57,-0.78,-0.56,0.17,-0.07,0.03
20061023,0.18,0.15,0.11,0.76,0.57,0.37
20061024,-0.13,0.02,-0.15,-0.14,0.23,0.28
20061025,0.71,0.51,0.37,0.31,0.21,0.6
20061026,1.03,1.09,1.04,0.55,0.49,0.99
20061027,-1.21,-1.26,-1.05,-0.89,-0.74,-0.94
20061030,0.34,0.48,0.55,0.09,-0.1,0.23
20061031,-0.26,-0.4,-0.49,0.05,-0.09,-0.05
20061101,-1.88,-1.73,-1.55,-0.77,-0.83,-0.56
20061102,-0.17,-0.14,-0.28,-0.09,0.09,0.05
20061103,0.42,0.55,0.16,-0.2,-0.16,-0.03
20061106,1.63,1.27,1.33,1.08,1.28,1.07
20061107,0.42,0.21,0.15,0.33,0.14,0.13
20061108,0.43,0.77,0.74,0.2,0.32,0.55
20061109,-0.98,-1.08,-0.67,-0.6,-0.47,-0.28
20061110,0.86,0.91,0.91,0.21,0.2,0.32
20061113,0.44,0.38,0.47,0.26,0.28,0.23
20061114,1.35,1.64,1.43,0.85,0.49,0.32
20061115,0.96,0.74,0.68,0.49,0.13,0.09
20061116,-0.15,-0.21,0.06,0.24,0.12,0.32
20061117,-0.18,-0.25,-0.39,0.11,0.16,-0.12
20061120,0.25,0.17,0.11,-0.15,-0.01,0.05
20061121,0.21,0.03,0.15,0.1,0.18,-0.02
20061122,0.17,0.16,0.07,0.46,0.17,0.07
20061124,-0.05,-0.13,-0.03,-0.4,-0.27,-0.28
20061127,-2.53,-2.32,-2.18,-1.48,-1.28,-1.21
20061128,0.2,0.35,0.35,0.4,0.33,0.14
20061129,1.08,1.27,0.97,0.89,1.08,0.86
20061130,0.25,0.29,0.32,-0.05,0.29,0.22
20061201,-0.46,-0.65,-0.55,-0.38,-0.15,-0.06
20061204,1.73,1.82,1.64,1.18,0.51,0.91
20061205,0.28,0.25,0.43,0.38,0.45,0.74
20061206,-0.18,-0.07,-0.13,-0.24,0.1,0.01
20061207,-0.33,-0.43,-0.42,-0.53,-0.24,-0.3
20061208,0.19,0,-0.08,0.14,0.23,0.2
20061211,-0.27,0.04,0.34,-0.03,0.42,0.64
20061212,-0.77,-0.55,-0.32,-0.17,-0.22,0.3
20061213,-0.05,0.08,0.22,0.1,0.18,0.09
20061214,0.67,0.65,0.67,0.93,0.78,0.7
20061215,-0.32,-0.15,0.04,0.06,0.06,0.47
20061218,-1.27,-1.37,-1.11,-0.5,-0.15,-0.27
20061219,-0.09,0.2,0.05,0.18,0.26,0.13
20061220,0.38,0.42,0.43,-0.22,-0.12,-0.07
20061221,-0.53,-0.27,-0.09,-0.44,-0.33,-0.19
20061222,-0.17,-0.25,-0.16,-0.56,-0.43,-0.42
20061226,0.56,0.91,0.98,0.35,0.48,0.65
20061227,1.17,1.35,1.08,0.61,0.91,0.51
20061228,-0.33,-0.34,-0.3,-0.08,-0.23,-0.19
20061229,-0.74,-0.84,-0.74,-0.41,-0.51,-0.67
20070103,-0.16,-0.1,0.26,0.13,-0.23,0.02
20070104,0.52,0.19,0.15,0.54,-0.29,-0.09
20070105,-1.33,-1.73,-1.71,-0.61,-0.58,-0.82
20070108,0.19,0.2,0.21,0.19,0.36,0.26
20070109,0.25,-0.02,0.29,0.18,-0.13,-0.45
20070110,0.22,0.08,0.07,0.33,0.16,0.13
20070111,1.19,1.07,1.2,0.91,0.61,0.19
20070112,0.97,0.65,0.49,0.49,0.6,0.36
20070116,-0.28,-0.38,-0.12,0.07,0.06,-0.05
20070117,-0.34,-0.23,-0.4,-0.15,0.03,-0.18
20070118,-1.4,-1.34,-1.11,-0.58,-0.17,-0.01
20070119,0.78,0.69,0.74,0.17,0.48,0.38
20070122,-0.85,-0.91,-0.86,-0.68,-0.4,-0.05
20070123,0.96,1.03,0.85,0.23,0.45,0.4
20070124,1.13,0.99,1.01,0.93,0.78,0.59
20070125,-1.03,-1.34,-1.18,-1.05,-1.29,-1.08
20070126,0.44,0.45,0.51,-0.19,0.02,-0.03
20070129,0.5,0.65,0.69,-0.01,-0.15,0.26
20070130,0.61,0.65,0.56,0.36,0.73,0.74
20070131,0.26,0.33,0.3,0.67,0.79,0.64
20070201,1.06,0.92,0.69,0.54,0.67,0.5
20070202,0.18,0.26,0.38,0.06,0.2,0.27
20070205,-0.37,-0.41,-0.17,-0.09,-0.04,-0.08
20070206,0.29,0.46,0.47,-0.01,0.18,0.24
20070207,0.56,0.61,0.6,0.15,0.18,0.28
20070208,0.16,0.2,-0.06,-0.09,0,-0.37
20070209,-1.1,-0.98,-0.9,-0.73,-0.69,-0.5
20070212,-0.18,-0.13,-0.07,-0.38,-0.29,-0.29
20070213,0.68,0.79,0.62,0.48,0.98,1.16
20070214,0.36,0.28,0.19,0.86,0.77,0.67
20070215,0.32,0.14,0.06,0.29,0.01,-0.27
20070216,0.42,0.39,0.1,-0.17,0.02,0.26
20070220,1.1,0.95,0.9,0.42,0.31,0.36
20070221,0.31,0.26,-0.01,-0.05,-0.1,-0.22
20070222,0.39,0.28,0.19,0,-0.17,-0.08
20070223,-0.06,-0.23,-0.31,-0.19,-0.39,-0.51
20070226,-0.47,-0.27,-0.23,-0.12,-0.19,-0.31
20070227,-3.59,-3.55,-3.48,-3.4,-3.5,-3.15
20070228,-0.11,0.16,0.14,0.52,0.52,0.64
20070301,-0.28,-0.21,-0.31,-0.32,-0.14,0.01
20070302,-1.94,-1.78,-1.57,-1.18,-1.13,-1.06
20070305,-1.78,-1.68,-1.83,-0.78,-1.16,-1.3
20070306,2.19,2.32,2.03,1.42,1.68,1.53
20070307,-0.17,-0.25,-0.26,-0.24,-0.11,-0.01
20070308,0.73,0.56,0.62,0.6,0.85,0.64
20070309,0.33,0.4,0.44,0.01,0.11,0.22
20070312,0.59,0.43,0.5,0.35,0.25,0.01
20070313,-2.23,-2.41,-2.25,-1.82,-2.14,-2.32
20070314,0.54,0.87,0.61,0.68,0.54,0.49
20070315,0.83,0.92,1.01,0.27,0.64,0.42
20070316,-0.47,-0.55,-0.57,-0.32,-0.42,-0.59
20070319,1.09,1.01,0.92,1.04,1.23,1.08
20070320,0.77,0.81,0.74,0.62,0.72,0.9
20070321,1.65,1.6,1.38,1.56,1.83,1.62
20070322,0.31,0.15,-0.1,0.07,-0.03,-0.35
20070323,0.37,0.16,0.17,-0.02,0.19,0.3
20070326,0.08,-0.01,-0.04,0.17,0.03,-0.06
20070327,-0.59,-0.74,-0.88,-0.64,-0.56,-0.45
20070328,-0.57,-0.64,-0.42,-0.68,-0.82,-0.8
20070329,0.1,0.31,0.11,0.21,0.46,0.45
20070330,0.26,0.15,0.17,-0.06,-0.13,-0.15
20070402,0.28,0.37,0.25,0.45,0.1,0.06
20070403,0.98,1,0.96,0.98,0.97,0.83
20070404,-0.02,-0.1,-0.16,0.35,-0.07,-0.01
20070405,0.55,0.26,0.26,0.32,0.35,0.34
20070409,-0.08,-0.14,-0.17,-0.05,0.26,0.11
20070410,0.32,0.3,0.35,0.22,0.25,0.27
20070411,-0.66,-0.68,-0.69,-0.66,-0.67,-0.35
20070412,0.95,0.8,0.74,0.71,0.46,0.63
20070413,0.56,0.44,0.6,0.4,0.22,0.27
20070416,1.38,1.43,1.29,0.9,1.27,1.06
20070417,-0.38,-0.28,-0.25,0.33,0,0.1
20070418,-0.55,-0.54,-0.33,-0.14,0.21,0.75
20070419,-0.51,-0.55,-0.6,-0.16,-0.17,-0.22
20070420,0.88,1.22,1.1,0.97,0.88,0.68
20070423,0.05,-0.18,-0.42,-0.24,-0.12,-0.42
20070424,-0.02,-0.13,-0.31,0.05,-0.19,-0.14
20070425,0.57,0.63,0.74,0.97,0.94,1.18
20070426,0.38,0.2,0.1,0.13,-0.2,-0.22
20070427,-0.46,-0.25,-0.69,0.11,-0.17,-0.38
20070430,-1.52,-1.72,-1.7,-0.86,-0.72,-0.74
20070501,-0.02,0.12,0.28,0.34,0.23,0
20070502,1.39,1.45,1.27,0.68,0.7,0.81
20070503,0.1,0.2,0.13,0.32,0.51,0.61
20070504,0.42,0.38,0.44,0.17,0.32,0.14
20070507,-0.1,-0.1,0.06,0.12,0.36,0.52
20070508,-0.01,-0.21,-0.21,-0.12,-0.03,-0.15
20070509,0.55,0.45,0.34,0.29,0.39,0.4
20070510,-1.88,-2.03,-1.55,-1.42,-1.29,-1.2
20070511,1.03,1.27,1.1,0.89,1.02,0.91
20070514,-0.71,-0.78,-0.8,-0.28,-0.06,-0.23
20070515,-0.93,-0.86,-0.85,-0.28,-0.07,-0.02
20070516,0.65,0.75,0.6,0.8,0.9,0.94
20070517,-0.34,-0.37,-0.47,-0.13,0.03,-0.05
20070518,1.4,0.79,0.78,0.79,0.56,0.42
20070521,1.4,1.19,0.88,0.21,0.23,0.36
20070522,0.64,0.69,0.76,0.09,-0.1,0
20070523,-0.25,-0.37,-0.51,-0.15,-0.19,-0.2
20070524,-1.49,-1.46,-1.38,-0.93,-1.01,-1.2
20070525,0.75,0.71,0.75,0.54,0.56,0.4
20070529,0.73,0.75,0.83,0.25,0.13,0.09
20070530,0.57,0.62,0.54,0.79,0.83,0.74
20070531,0.55,0.51,0.16,0.24,-0.06,-0.02
20070601,0.75,0.72,0.8,0.39,0.51,0.43
20070604,0.23,0.24,0.3,0.28,0.08,0.19
20070605,-0.52,-0.72,-0.79,-0.47,-0.55,-0.63
20070606,-0.92,-0.76,-0.77,-0.88,-0.92,-0.98
20070607,-1.85,-1.77,-1.68,-1.76,-1.72,-1.7
20070608,0.98,1.07,1.05,1.13,1.12,0.95
20070611,-0.13,-0.13,-0.11,0.02,0.21,0.34
20070612,-1.2,-1.22,-1.26,-0.98,-1.09,-1.08
20070613,1.41,1.21,1,1.34,1.53,1.37
20070614,0.64,0.64,0.51,0.56,0.42,0.44
20070615,1.05,1.23,1.12,0.77,0.45,0.71
20070618,-0.04,-0.13,-0.15,-0.11,-0.13,-0.03
20070619,0.12,0.27,0.21,0.05,0.3,0.18
20070620,-1.18,-1.25,-1.32,-1.11,-1.57,-1.33
20070621,0.42,0.42,0.41,0.64,0.56,0.59
20070622,-0.77,-0.68,-0.76,-1.3,-1.39,-1.32
20070625,-0.69,-0.75,-0.75,-0.26,-0.34,-0.37
20070626,0.01,-0.31,-0.32,-0.22,-0.5,-0.36
20070627,1.54,1.37,1.05,0.95,0.84,0.71
20070628,0.16,0.04,0.34,0.04,0.02,-0.03
20070629,-0.46,-0.56,-0.46,-0.16,-0.1,-0.22
20070702,1.18,1.1,0.94,0.9,1.17,1.41
20070703,0.32,0.32,0.3,0.4,0.48,0.2
20070705,0.33,0.18,-0.07,0.33,-0.03,-0.45
20070706,0.33,0.34,0.31,0.49,0.36,0.36
20070709,0.26,0.17,0.12,0.14,0.11,0.09
20070710,-1.52,-1.67,-1.74,-1.2,-1.54,-1.7
20070711,0.48,0.3,0.23,0.67,0.51,0.69
20070712,1.6,1.71,1.46,1.89,1.93,1.48
20070713,0.18,-0.08,0.08,0.28,0.34,0.45
20070716,-0.59,-0.86,-0.79,-0.06,-0.37,-0.51
20070717,0.05,0.28,0.03,0.05,0.14,-0.27
20070718,-0.3,-0.44,-0.55,-0.07,-0.34,-0.3
20070719,0.84,0.66,0.48,0.7,0.14,0.15
20070720,-1.46,-1.68,-1.46,-1.06,-1.33,-1.43
20070723,0.08,0,-0.3,0.69,0.19,0.11
20070724,-2.45,-2.65,-2.53,-1.75,-2.15,-2.24
20070725,-0.09,0.12,-0.07,0.4,0.34,0.58
20070726,-2.32,-2.28,-2.54,-2.16,-2.61,-2.29
20070727,-1.59,-1.38,-1.52,-1.52,-1.45,-1.33
20070730,0.72,0.86,0.61,0.9,1.08,0.88
20070731,-0.8,-0.86,-0.98,-1.29,-1.07,-1.36
20070801,0.01,0.24,-0.13,0.74,0.58,0.29
20070802,0.87,0.73,0.42,0.6,0.5,0.47
20070803,-3.01,-3.41,-3.64,-2.24,-2.8,-3.13
20070806,1.4,1.31,0.56,2.03,2.61,2.13
20070807,1.64,0.84,0.32,0.56,0.74,0.62
20070808,3.02,2.28,2.07,1.59,1.17,1.05
20070809,-1.08,-1.3,-1.62,-2.6,-3.24,-3.13
20070810,-1.02,0.79,0.81,-0.37,0.45,0.53
20070813,-1.07,-1.13,-0.88,-0.06,0.12,0.26
20070814,-1.95,-1.87,-1.89,-1.6,-1.94,-1.99
20070815,-1.42,-1.3,-1.44,-1.43,-1.38,-1.4
20070816,0.89,2.11,1.96,-0.43,0.81,1.18
20070817,1.99,2.15,2.16,2.09,2.73,2.76
20070820,0.36,0.15,-0.08,0.03,0.05,-0.21
20070821,0.05,0.2,0.11,0.13,0.28,0.05
20070822,1.24,1.11,1.37,1.29,1.13,1.13
20070823,-1.16,-1.14,-0.94,-0.1,-0.21,0.05
20070824,1.23,1.41,1.14,1.35,1.13,0.92
20070827,-0.92,-0.94,-1.02,-0.71,-0.93,-0.93
20070828,-2.3,-2.49,-2.6,-2.07,-2.5,-2.57
20070829,2.18,2.4,2.22,2.08,2.27,2.09
20070830,-0.33,-0.56,-0.62,-0.16,-0.57,-0.79
20070831,1.2,1.11,1.21,1.06,1.33,0.96
20070904,1.1,0.79,0.83,0.97,1.07,1.29
20070905,-0.9,-1.19,-1.16,-0.84,-1.21,-1.24
20070906,0.43,0.44,0.3,0.61,0.23,0.31
20070907,-2.03,-2.04,-1.76,-1.76,-1.57,-1.57
20070910,-0.8,-0.72,-0.8,-0.04,-0.28,-0.46
20070911,1.58,1.51,1.07,1.43,1.29,1.28
20070912,-0.22,-0.48,-0.54,0.15,-0.11,0.06
20070913,0.2,0.2,0.19,0.66,0.76,1.09
20070914,0.45,0.35,0.4,0.14,0,-0.06
20070917,-1.04,-0.9,-0.99,-0.54,-0.55,-0.57
20070918,3.29,3.59,3.65,2.6,3.09,3.07
20070919,0.98,1.06,1.37,0.55,0.5,0.61
20070920,-0.75,-0.8,-0.94,-0.33,-0.93,-0.8
20070921,0.41,0.26,-0.03,0.53,0.38,0.4
20070924,-0.66,-1.06,-1.25,-0.23,-0.74,-0.86
20070925,-0.08,-0.36,-0.54,0.21,-0.21,-0.09
20070926,0.8,0.8,0.53,0.56,0.61,0.42
20070927,0.69,0.62,0.59,0.43,0.44,0.44
20070928,-0.78,-1.03,-0.71,-0.21,-0.43,-0.25
20071001,2.04,2.06,2.22,1.23,1.47,1.18
20071002,0.7,0.75,0.82,-0.13,0.25,0.16
20071003,-0.47,-0.73,-0.78,-0.51,-0.36,-0.47
20071004,0.17,0.39,0.03,0.05,0.32,0.33
20071005,1.85,1.74,1.63,1.02,1.12,1.08
20071008,-0.17,-0.58,-0.63,-0.09,-0.45,-0.27
20071009,0.64,0.62,0.45,0.83,0.9,0.58
20071010,0.08,-0.14,-0.42,0.05,-0.29,-0.27
20071011,-1.32,-1.09,-0.79,-0.7,-0.38,-0.21
20071012,0.78,0.64,0.34,0.64,0.31,0.42
20071015,-1.06,-1.21,-1.37,-0.76,-0.82,-0.83
20071016,-0.62,-0.76,-0.89,-0.42,-0.96,-0.76
20071017,0.23,0.21,-0.19,0.3,0.13,0.33
20071018,0.1,-0.13,-0.17,0.11,-0.23,-0.47
20071019,-2.87,-2.86,-2.85,-2.27,-2.61,-2.24
20071022,1.12,1.31,1.39,0.42,0.45,0.29
20071023,1.22,0.73,0.54,1.03,0.7,0.51
20071024,-0.64,-0.89,-0.81,-0.1,-0.48,-0.4
20071025,-0.56,-0.52,-0.41,-0.07,-0.05,-0.49
20071026,1.66,1.62,1.9,1.22,1.5,1.68
20071029,0.42,-0.08,-0.14,0.53,0.48,-0.03
20071030,-0.87,-0.56,-0.34,-0.47,-0.82,-0.62
20071031,1.42,1.28,1.14,1.24,1.3,1.19
20071101,-3.3,-3.75,-3.58,-2.18,-3.04,-2.79
20071102,0.65,0.18,-0.44,0.35,-0.25,-0.32
20071105,-0.99,-0.78,-0.92,-0.4,-0.8,-0.54
20071106,1.46,1.26,1.03,1.08,1.43,1.18
20071107,-2.74,-2.99,-3.02,-2.33,-3.19,-3.07
20071108,-0.03,1,1.08,-0.48,0.19,0.75
20071109,-1.42,-0.95,-0.75,-1.83,-1.15,-0.77
20071112,-1.03,-0.51,-0.51,-1.12,-1.09,-0.96
20071113,2.35,2.56,2.39,2.74,3.05,2.98
20071114,-0.58,-0.9,-0.95,-0.62,-0.52,-0.74
20071115,-1.64,-1.32,-1.1,-0.84,-1.79,-1.52
20071116,0.03,-0.21,-0.59,0.79,0.29,0
20071119,-2.29,-2.27,-2.04,-1.33,-2.1,-2.32
20071120,-0.28,-0.06,-0.32,0.62,0.03,0.47
20071121,-1.42,-1.12,-1.07,-1.4,-1.83,-1.62
20071123,1.73,2.02,1.8,1.4,1.87,1.74
20071126,-1.93,-2.34,-2.58,-1.86,-2.39,-2.35
20071127,0.75,0.88,0.71,1.45,1.43,1.15
20071128,3.27,3.29,3.02,2.62,3.43,2.58
20071129,0.02,-0.67,-0.67,0.17,-0.19,0.22
20071130,0.27,0.26,0.66,0.17,1.31,1.54
20071203,-0.68,-1.09,-1.11,-0.8,-0.39,0.02
20071204,-0.67,-0.77,-0.85,-0.42,-0.78,-0.63
20071205,1.43,1.71,1.4,1.51,1.6,1.39
20071206,2.4,2.56,2.41,1.13,1.93,1.82
20071207,-0.01,-0.22,0.09,0.07,-0.14,-0.34
20071210,0.7,0.42,0.84,0.61,0.87,0.84
20071211,-2.73,-3.02,-2.63,-2.06,-3.18,-2.22
20071212,0.58,0.72,0.23,0.63,0.25,0.56
20071213,-0.23,-0.24,-0.44,0.27,0.03,-0.21
20071214,-1.62,-1.92,-1.98,-1.22,-1.43,-1.45
20071217,-2.16,-1.72,-1.41,-1.52,-1.48,-1.64
20071218,1.57,1.73,1.72,0.58,0.64,0.36
20071219,0.35,0.09,-0.1,-0.1,-0.01,-0.49
20071220,1.32,1.46,1.18,0.78,0.45,0.16
20071221,2.12,2,1.87,1.49,1.75,1.75
20071224,0.91,1,0.97,0.68,0.97,0.97
20071226,0.47,0.33,0.16,0.06,0.01,0.21
20071227,-2.53,-2.65,-2.41,-1.3,-1.46,-1.32
20071228,0,-0.24,-0.3,0.22,0.07,0.3
20071231,-0.75,-0.57,-0.37,-0.89,-0.44,-0.37
20080102,-1.32,-1.83,-1.48,-1.3,-1.63,-1.45
20080103,-0.83,-1.16,-1.34,0.07,-0.08,-0.27
20080104,-3.08,-2.89,-2.9,-2.43,-2.55,-2.49
20080107,-0.07,0.46,0.43,0.29,0.12,0.12
20080108,-1.94,-2.75,-2.52,-1.26,-2.18,-2.51
20080109,0.69,0.7,0.46,1.32,1.35,0.23
20080110,1.11,0.75,1.04,0.56,1.07,1.65
20080111,-2.02,-2.22,-1.84,-1.65,-0.91,-1.27
20080114,0.99,1.04,0.86,0.94,1.38,0.66
20080115,-2.24,-1.91,-1.98,-2.2,-2.62,-2.71
20080116,-0.26,0.54,1.06,-0.84,-0.47,0.12
20080117,-2.63,-2.68,-2.32,-2.36,-3.57,-2.74
20080118,-1.02,-0.94,-1.1,0.1,-0.95,-1.54
20080122,-0.78,-0.14,-0.05,-1.69,-0.37,0.23
20080123,2.17,3.33,3.6,1.09,2.88,3.24
20080124,0.43,-0.08,-0.08,1.2,1.23,0.66
20080125,-0.71,-0.44,-0.71,-1.52,-1.64,-1.23
20080128,1.71,1.9,2.37,1.24,2.11,2.55
20080129,0.63,0.46,0.71,0.16,0.96,2.21
20080130,-1,-0.89,-0.9,-0.49,-0.45,-0.73
20080131,1.99,2.56,2.78,1.48,1.72,1.63
20080201,2.19,2.2,1.97,1.02,1.85,1.4
20080204,-0.91,-0.96,-0.88,-0.84,-1.1,-1.32
20080205,-3.12,-2.71,-2.38,-2.66,-3.54,-3.25
20080206,-1.61,-1.03,-0.77,-0.88,-0.67,-0.74
20080207,1.12,1.39,1.1,0.8,0.65,1.07
20080208,-0.36,-0.39,-0.59,-0.11,-0.42,-0.53
20080211,0.38,0.35,0.03,1.02,0.14,0.14
20080212,0.7,0.5,0.4,0.58,0.63,0.87
20080213,2.18,2.26,1.93,1.45,1.13,1.64
20080214,-2.23,-2.14,-1.84,-1.29,-1.21,-1.46
20080215,-0.61,-0.65,-0.64,-0.25,0.24,0.57
20080219,0.1,0.17,-0.02,0,0.06,-0.53
20080220,0.55,1.36,1.07,0.71,1.34,0.23
20080221,-1.44,-1.73,-1.66,-1.07,-1.43,-1.25
20080222,-0.51,0.03,0.25,0.51,0.91,0.91
20080225,1.96,1.95,1.78,1.44,1.44,1.31
20080226,1.19,1.05,1.01,0.69,0.61,0.81
20080227,0.08,-0.2,-0.26,-0.14,0.03,-0.2
20080228,-1.09,-1.37,-1.65,-0.7,-1.02,-1.29
20080229,-2.81,-2.66,-2.48,-2.29,-3.08,-2.85
20080303,-0.44,-0.11,-0.47,0.2,0,-0.56
20080304,-0.59,-0.5,-0.13,-0.15,-0.52,-0.51
20080305,0.7,0.27,0.05,0.65,0.48,0.45
20080306,-2.86,-2.76,-2.62,-1.89,-2.48,-2.64
20080307,-1.14,-0.35,-0.25,-0.98,-0.86,-0.51
20080310,-3.18,-2.01,-1.67,-1.36,-1.95,-1.6
20080311,3.78,4.13,3.66,3.16,4.02,3.76
20080312,-0.61,-0.8,-0.93,-0.38,-1.08,-1.48
20080313,1.79,1.87,1.72,0.63,0.6,0.19
20080314,-2.22,-2.46,-2.3,-1.67,-2.49,-2.23
20080317,-2.56,-1.41,-1.6,-0.81,-1.61,-0.6
20080318,4.57,4.36,3.74,3.55,4.99,3.96
20080319,-2.45,-2.47,-2.12,-2.23,-2.79,-1.98
20080320,1.83,2.62,2.59,1.89,2.81,2.87
20080324,3.36,2.52,2.28,1.77,1.3,1.61
20080325,0.74,0.61,0.71,0.32,0.47,-0.06
20080326,-0.1,-0.33,-0.66,-0.49,-1.37,-1.03
20080327,-1.24,-1.28,-1.34,-1.04,-1.33,-0.89
20080328,-1.31,-1.17,-1.06,-0.61,-1.07,-0.48
20080331,0.51,0.82,0.88,0.33,0.73,0.97
20080401,3.05,2.88,2.7,2.99,4.25,3.53
20080402,0.49,0.39,0.09,-0.17,-0.16,-0.18
20080403,0.23,-0.07,0.01,0.09,0.24,-0.03
20080404,0.23,-0.07,0.04,0.4,0.04,-0.47
20080407,-0.11,-0.29,0.05,-0.09,0.4,0.68
20080408,0.09,-0.18,-0.15,-0.26,-0.68,-0.33
20080409,-1.63,-1.86,-1.68,-0.77,-0.86,-1.05
20080410,1.18,1.13,0.83,0.9,0.07,0.17
20080411,-2.72,-2.44,-2.32,-2.31,-1.63,-1.7
20080414,-0.29,-0.34,-0.28,-0.05,-0.66,-0.74
20080415,0.35,1,0.98,0.35,0.66,0.46
20080416,2.74,2.81,2.68,1.83,2.8,2.13
20080417,-0.91,-0.74,-0.64,-0.27,0.32,0.26
20080418,1.89,1.86,1.31,1.81,1.72,1.1
20080421,0.03,-0.55,-0.66,0.08,-0.45,-0.49
20080422,-2.19,-1.81,-1.78,-0.93,-0.86,-0.56
20080423,1.03,0.36,-0.5,0.62,-0.12,-0.23
20080424,1.05,1.33,1.41,0.28,0.92,0.97
20080425,0.81,0.67,0.39,0.16,1.37,0.95
20080428,0.37,0.56,0.47,-0.18,-0.14,0.08
20080429,-0.73,-0.75,-0.59,-0.42,-0.58,0.35
20080430,-0.08,-0.33,-0.53,-0.27,-0.54,0.13
20080501,1.72,2.01,1.72,1.29,2.05,2.04
20080502,-0.28,-0.47,-0.47,0.12,0.62,0.27
20080505,-0.12,-0.1,-0.29,-0.34,-0.53,-0.59
20080506,0.64,0.8,0.9,0.53,0.98,0.97
20080507,-1.74,-1.66,-1.66,-1.43,-1.96,-1.86
20080508,0.48,0.46,0.38,0.53,0.28,0.1
20080509,0.21,0.12,-0.24,-0.52,-0.74,-0.55
20080512,1.78,1.8,1.45,1.23,0.95,0.83
